iso3c,year,country_name,avg_patent_scope_norm,avg_family_size_norm,avg_grant_lag_norm,avg_bwd_cits_norm,avg_npl_cits_norm,avg_claims_norm,avg_fwd_cits5_norm,avg_fwd_cits7_norm,avg_generality,avg_originality,avg_radicalness,avg_quality_index_4,avg_quality_index_6,pct_breakthrough,avg_renewal,VC_investment,gwno,ccode,ifscode,ifs,gwabbrev,ipp_index_IP_transformed,rd_expenditure_percent_gdp,trade_percent_gdp,gdp_pc_const2015usd,tertiary_enrollment_percent,researchers_per_million_x,population_total,CM.MKT.LCAP.GD.ZS,Code,bank_credit_gdp,FS.AST.PRVT.GD.ZS,market_cap_gdp,patent_applications_residents,researchers_per_million_y
MNP,1984,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,27575,,,..,,..,..,..
MNP,1985,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,30258,,,..,,..,..,..
MNP,1986,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,32980,,,..,,..,..,..
MNP,1987,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,35736,,,..,,..,..,..
MNP,1988,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,38519,,,..,,..,..,..
MNP,1989,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,41303,,,..,,..,..,..
MNP,1990,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,43342,,,..,,..,..,..
MNP,1991,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,44393,,,..,,..,..,..
MNP,1992,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,45181,,,..,,..,..,..
MNP,1993,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,45952,,,..,,..,..,..
MNP,1994,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,46730,,,..,,..,..,..
MNP,1995,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,48176,,,..,,..,..,..
MNP,1996,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,51706,,,..,,..,..,..
MNP,1997,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,56596,,,..,,..,..,..
MNP,1998,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,61337,,,..,,..,..,..
MNP,1999,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,65916,,,..,,..,..,..
MNP,2000,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,68356,,,..,,..,..,..
MNP,2001,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,67984,,,..,,..,..,..
MNP,2002,,,,,,,,,,,,,,,,,,,,,,,,..,151.947040498442,24066.5361573445,..,..,66778,,,..,,..,..,..
MNP,2003,,,,,,,,,,,,,,,,,,,,,,,,..,152.703793381759,24650.0405531909,..,..,65421,,,..,,..,..,..
MNP,2004,,,,,,,,,,,,,,,,,,,,,,,,..,178.099173553719,24445.4618441919,..,..,63938,,,..,,..,..,..
MNP,2005,,,,,,,,,,,,,,,,,,,,,,,,..,174.552309142319,21882.2927935415,..,..,62354,,,..,,..,..,..
MNP,2006,,,,,,,,,,,,,,,,,,,,,,,,..,159.69696969697,20940.1619770428,..,..,60682,,,..,,..,..,..
MNP,2007,,,,,,,,,,,,,,,,,,,,,,,,..,128.571428571429,20117.7037335229,..,..,58941,,,..,,..,..,..
MNP,2008,,,,,,,,,,,,,,,,,,,,,,,,..,100.851970181044,18451.3905458787,..,..,57150,,,..,,..,..,..
MNP,2009,,,,,,,,,,,,,,,,,,,,,,,,..,84.5283018867925,15710.5807282039,..,..,55325,,,..,,..,..,..
MNP,2010,,,,,,,,,,,,,,,,,,,,,,,,..,92.6157697121402,16293.3059496259,..,..,54091,,,..,,..,..,..
MNP,2011,,,,,,,,,,,,,,,,,,,,,,,,..,105.075445816187,15226.1308805108,..,..,53608,,,..,,..,..,..
MNP,2012,,,,,,,,,,,,,,,,,,,,,,,,..,114.879356568365,15457.4258192247,..,..,53234,,,..,,..,..,..
MNP,2013,,,,,,,,,,,,,,,,,,,,,,,,..,120.077720207254,16015.0349164338,..,..,52758,,,..,,..,..,..
MNP,2014,,,,,,,,,,,,,,,,,,,,,,,,..,119.831730769231,16869.5270385638,..,..,52178,,,..,,..,..,..
MNP,2015,,,,,,,,,,,,,,,,,,,,,,,,..,122.747252747253,17665.1007493109,..,..,51514,,,..,,..,..,..
MNP,2016,,,,,,,,,,,,,,,,,,,,,,,,..,152.845528455285,23158.5744988538,..,..,50773,,,..,,..,..,..
MNP,2017,,,,,,,,,,,,,,,,,,,,,,,,..,131.410256410256,28989.3470221339,..,..,49959,,,..,,..,..,..
MNP,2018,,,,,,,,,,,,,,,,,,,,,,,,..,108.762490392006,23756.6075820248,..,..,49077,,,..,,..,..,..
MNP,2019,,,,,,,,,,,,,,,,,,,,,,,,..,104.749787955895,21451.4401636511,..,..,48129,,,..,,..,..,..
MNP,2020,,,,,,,,,,,,,,,,,,,,,,,,..,78.9838337182448,15410.1186923944,..,..,47528,,,..,,..,..,..
MNP,2021,,,,,,,,,,,,,,,,,,,,,,,,..,78.8840262582057,16365.016735395,..,..,46979,,,..,,..,..,..
MNP,2022,,,,,,,,,,,,,,,,,,,,,,,,..,93.1569343065693,19461.8611129744,..,..,46078,,,..,,..,..,..
MNP,2023,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,45143,,,..,,..,..,..
MNP,2024,,,,,,,,,,,,,,,,,,,,,,,,..,..,..,..,..,44278,,,..,,..,..,..
MOZ,1960,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1961,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1962,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1963,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1964,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1965,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1966,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1967,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1968,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1969,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1970,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1971,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1972,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1973,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1974,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,,,,,,,,,,,,,
MOZ,1975,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,..,..,..,9540817,,,..,,..,..,..
MOZ,1976,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,..,..,..,9867209,,,..,,..,..,..
MOZ,1977,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,..,0.10164999961853,..,10224975,,,..,,..,..,..
MOZ,1978,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,..,0.0835099965333939,..,10618250,,,..,,..,..,..
MOZ,1979,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,..,0.0776500031352043,..,11028809,,,..,,..,..,..
MOZ,1980,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,251.567549222861,0.0808100029826164,..,11336221,,,..,,..,..,..
MOZ,1981,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,258.850606099762,0.10080000013113,..,11568127,,,..,,..,..,..
MOZ,1982,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,235.767482817497,0.122780002653599,..,11824370,,,..,,..,..,..
MOZ,1983,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,194.645654684469,..,..,12073822,,,..,,..,..,..
MOZ,1984,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,178.41568638255,..,..,12315954,,,..,,..,..,..
MOZ,1985,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,176.854086200431,0.139970004558563,..,12548949,,,..,,..,..,..
MOZ,1986,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,169.787799695594,..,..,12770578,,,..,,..,..,..
MOZ,1987,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,193.956902454941,0.223600000143051,..,12822574,,,..,,..,..,..
MOZ,1988,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,210.222304910608,..,..,12800558,,,..,,..,..,..
MOZ,1989,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,222.043123475899,..,..,12906842,,,..,,..,..,..
MOZ,1990,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,..,221.048981086396,..,..,13094537,,,..,,..,..,..
MOZ,1991,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,49.4808133334293,227.4627362365,..,..,13352090,,,10.687802208458,,..,..,..
MOZ,1992,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,59.3371692453075,206.194607588583,0.368429988622665,..,13613316,,,12.1566290068158,,..,..,..
MOZ,1993,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,55.2402685663295,221.624579964898,0.408349990844727,..,14051192,,,8.70362963826714,,..,..,..
MOZ,1994,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.0,..,58.7422249366162,220.478583291331,0.453289985656738,..,15033853,,,8.62350976231521,,..,..,..
MOZ,1995,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.2,..,63.7735360253924,212.086249862904,0.450109988451004,..,15960530,,,8.5930470385248,,..,..,..
MOZ,1996,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.2,..,51.0292925616374,227.198486695187,0.470349997282028,..,16492480,,,7.59001243481818,,..,..,..
MOZ,1997,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.2,..,43.2986819731024,247.184945629196,..,..,16949982,,,9.18873632571305,,..,..,..
MOZ,1998,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.2,..,39.0075460593046,266.672705397492,..,..,17340464,,,9.92399205371746,,..,..,..
MOZ,1999,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,0.2,..,45.5276131355411,291.560018665606,0.602349996566772,..,17734506,,,10.7436540503819,,..,2,..
MOZ,2000,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,1.05833333,..,47.9208808015891,287.390630344484,0.613489985466003,..,18129653,,,12.166924151639,,..,..,..
MOZ,2001,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,1.05833333,..,50.4153095777265,317.185703581034,0.602580010890961,..,18537729,,,9.05673892803938,,..,..,..
MOZ,2002,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,1.05833333,0.35598,73.309162757423,340.13537022259,0.682079970836639,..,18958338,,,9.09666811287027,,..,..,..
MOZ,2003,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,1.05833333,..,70.1683599479183,356.521157404125,0.928529977798462,..,19392475,,,8.08308660605587,,..,..,..
MOZ,2004,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,1.05833333,..,72.0520001612374,377.064958084878,1.15550994873047,..,19840313,,,6.79492914728374,,..,..,..
MOZ,2005,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,2.51666666,..,72.0092609780982,391.699758163976,1.43202996253967,..,20304569,,,8.78413449461731,,..,..,..
MOZ,2006,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,2.51666666,0.3977,67.3498976872689,420.526462764726,2.12770009040833,16.40562,20787087,,,9.89325283447363,,..,1,16.40562
MOZ,2007,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,2.51666666,..,66.1203821840516,442.049574057751,3.03946995735169,..,21287635,,,10.0421356502336,,..,18,..
MOZ,2008,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,2.51666666,0.13607,64.981416499828,460.94729485679,3.51939988136292,20.60081,21819036,,,14.0124195660244,,..,2,20.60081
MOZ,2009,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,2.51666666,..,67.898572768141,475.788178051193,3.82146000862122,12.3366,22391745,,,19.5511262342972,,..,7,12.3366
MOZ,2010,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,0.37595,73.8373532681892,494.162859074785,4.6029332896014,40.21198,22999235,,,21.6491864986519,,..,15,40.21198
MOZ,2011,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,84.4062119333019,514.869957191994,4.903703492415,..,23649039,,,20.9197341288749,,..,8,..
MOZ,2012,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,105.934588060511,540.2945177803,5.19951373358179,..,24337846,,,22.4314517976521,,..,14,..
MOZ,2013,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,109.38537659913,559.393953685688,5.59344755668074,..,25051611,,,26.2611547587696,,..,13,..
MOZ,2014,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,116.356855242217,585.266716133984,6.25049132527997,..,25788475,,,30.188781793048,,..,14,..
MOZ,2015,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,0.30814,98.7612036510901,610.563774706589,6.73181717702859,44.41136,26547572,,,32.0531316730482,,..,24,44.41136
MOZ,2016,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,110.394358201481,620.779714954555,7.34197304077013,..,27337105,,,31.2078879056346,,..,15,..
MOZ,2017,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,105.745640702087,618.397694360334,7.24573099191356,..,28166393,,,24.4582064524123,,..,24,..
MOZ,2018,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,124.607457525372,621.153734194787,7.4630510423433,..,29018644,,,22.1292035071031,,..,34,..
MOZ,2019,,,,,,,,,,,,,,,,,,541.0,541.0,688.0,MOZ,MZM,3.01666666,..,105.591171401921,617.13932000195,..,..,29884380,,,21.2791585156392,,..,23,..
MOZ,2020,,,,,,,,,,,,,,,,,,,,,,,,..,99.906146051979,591.804059985932,..,..,30783688,,,23.8696192694383,,..,26,..
MOZ,2021,,,,,,,,,,,,,,,,,,,,,,,,..,112.078964458333,588.215854695416,..,..,31707800,,,23.0205800775002,,..,30,..
MOZ,2022,,,,,,,,,,,,,,,,,,,,,,,,..,135.279578416991,596.058889461466,..,..,32656246,,,20.72083608791,,..,..,..
MOZ,2023,,,,,,,,,,,,,,,,,,,,,,,,..,105.627503637428,610.174972826279,..,..,33635160,,,18.4882548299683,,..,..,..
MOZ,2024,,,,,,,,,,,,,,,,,,,,,,,,..,95.6718114616269,603.589744478104,..,..,34631766,,,17.87058043708,,..,..,..
MRT,1960,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,0.0,,,,,,,,,,,,,
MRT,1961,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,0.0,,,,,,,,,,,,,
MRT,1962,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,0.0,,,,,,,,,,,,,
MRT,1963,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,0.0,,,,,,,,,,,,,
MRT,1964,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,0.0,,,,,,,,,,,,,
MRT,1965,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1966,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1967,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1968,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1969,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1970,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1971,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1972,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1973,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1974,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,,,,,,,,,,,,,
MRT,1975,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,..,72.1853367566759,1624.67349556081,..,..,1277330,,,19.0048515193779,,..,..,..
MRT,1976,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,..,83.877035030412,1712.5637423748,..,..,1315336,,,18.8027881700868,,..,..,..
MRT,1977,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,..,76.7985437705003,1632.68713881863,..,..,1353768,,,22.1564895948831,,..,..,..
MRT,1978,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,..,71.2354111660087,1579.02167613992,0.422800004482269,..,1392713,,,23.8409034018229,,..,..,..
MRT,1979,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.45,..,67.5984258897025,1608.41044480032,..,..,1432758,,,20.3437719621221,,..,..,..
MRT,1980,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.575,..,75.2259428941296,1616.06630331058,..,..,1474043,,,20.9520963761566,,..,..,..
MRT,1981,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.575,..,87.4851094359887,1624.61577944679,..,..,1516877,,,21.0959632408809,,..,..,..
MRT,1982,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.575,..,90.2593425499321,1541.58055819249,..,..,1561176,,,22.2263077382169,,..,..,..
MRT,1983,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.575,..,88.9543855131061,1553.80890668568,..,..,1606746,,,21.7159692155169,,..,..,..
MRT,1984,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.575,..,86.6494944359305,1460.98164180622,..,..,1653693,,,21.8658035890715,,..,..,..
MRT,1985,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,103.285903291031,1461.93452033511,1.77372002601623,..,1702107,,,21.3924354408011,,..,..,..
MRT,1986,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,99.2900625902412,1501.59342458119,2.72984004020691,..,1751835,,,19.7859588954369,,..,..,..
MRT,1987,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,84.8996437994898,1486.69636323159,3.11893010139465,..,1803014,,,19.3464802692944,,..,..,..
MRT,1988,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,83.3783659398771,1469.21194739442,3.02064990997314,..,1855859,,,19.5866466227332,,..,..,..
MRT,1989,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,78.6897916288234,1501.23289513922,3.13382005691528,..,1903048,,,19.3557005065306,,..,..,..
MRT,1990,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,78.1245487729656,1437.75048235693,3.07737994194031,..,1951878,,,24.477392473628,,..,..,..
MRT,1991,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,55.8168511676471,1421.32599916128,2.74047994613648,..,2009738,,,18.5599749230212,,..,..,..
MRT,1992,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,42.3279201206499,1393.6010549879,2.9126501083374,..,2088135,,,..,,..,..,..
MRT,1993,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,46.0763040408496,1416.96725698321,3.51754999160767,..,2174328,,,..,,..,..,..
MRT,1994,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.775,..,62.6858836744371,1327.72304115123,3.48554992675781,..,2249454,,,..,,..,..,..
MRT,1995,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.975,..,73.416940256179,1418.64664553675,3.42460989952087,..,2312017,,,..,,..,..,..
MRT,1996,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.975,..,70.4558897549272,1471.80330919792,3.70655989646912,..,2358188,,,..,,..,..,..
MRT,1997,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.975,..,62.7495635657126,1381.16274883447,3.99486994743347,..,2411306,,,..,,..,..,..
MRT,1998,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.975,..,51.3910125506772,1383.19229722759,3.90360999107361,..,2474651,,,..,,..,..,..
MRT,1999,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,1.975,..,49.016938039756,1396.17220086364,4.19634008407593,..,2541698,,,..,,..,..,..
MRT,2000,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.30833333,..,58.9403747670668,1304.64439067179,..,..,2613441,,,..,,..,..,..
MRT,2001,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.30833333,..,60.7012124604715,1262.65567288639,3.47914004325867,..,2678760,,,..,,..,..,..
MRT,2002,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.30833333,..,56.7855296001806,1252.10300454131,3.0836501121521,..,2738655,,,..,,..,..,..
MRT,2003,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.30833333,..,55.3180243332438,1308.56307582578,3.29281997680664,..,2802046,,,..,,..,..,..
MRT,2004,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.30833333,..,75.2188046787959,1338.66768122804,3.34153008460998,..,2868664,,,..,,..,..,..
MRT,2005,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.97499999,..,88.2350995596491,1418.53202144135,3.07908010482788,..,2939059,,,18.4014813125773,,..,..,..
MRT,2006,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.97499999,..,82.7885012130323,1637.04191255803,3.48698997497559,..,3013660,,,14.617422611558,,..,..,..
MRT,2007,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.97499999,..,86.0640556779132,1563.60628765192,3.95002007484436,..,3093059,,,16.2991786844733,,..,..,..
MRT,2008,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.97499999,..,94.1202110004251,1514.2655013629,4.07179021835327,..,3183269,,,19.2083942062677,,..,..,..
MRT,2009,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,2.97499999,..,82.0086176018151,1469.05426880813,4.12409019470215,..,3284448,,,19.977723344228,,..,..,..
MRT,2010,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,93.4207451334608,1460.19179652873,4.66769636853479,..,3390965,,,18.2754030717281,,..,..,..
MRT,2011,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,98.485329604158,1472.55245572229,5.06647175812938,..,3502811,,,16.5934473771108,,..,..,..
MRT,2012,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,110.788122743421,1488.97177557214,5.49335070425997,..,3619034,,,16.7663811866788,,..,..,..
MRT,2013,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,102.398824183169,1502.90142381083,5.79601450584933,..,3734318,,,18.345839833704,,..,..,..
MRT,2014,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,91.610371363604,1520.64621634902,..,..,3848514,,,19.5202997737568,,..,..,..
MRT,2015,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,77.3467864944966,1554.94897871782,5.88425001273035,..,3965959,,,21.115578390201,,..,..,..
MRT,2016,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,73.1532616736712,1528.05152299375,5.56245834327609,..,4086657,,,20.2989097590812,,..,..,..
MRT,2017,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,78.8149801833884,1576.06857825162,5.15614020144375,..,4210600,,,21.0665741212812,,..,..,..
MRT,2018,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,0.01019,89.1467294935148,1602.90225649072,5.13275480775448,..,4337685,,,22.0411208947414,,..,..,..
MRT,2019,,,,,,,,,,,,,,,,,,435.0,435.0,682.0,MRT,MAA,3.09999999,..,93.4866941351317,1605.1352359742,5.88823986461851,..,4467708,,,22.7235411550392,,..,..,..
MRT,2020,,,,,,,,,,,,,,,,,,,,,,,,..,86.7761681322741,1553.30615586591,5.97194330025359,..,4600131,,,..,,..,..,..
MRT,2021,,,,,,,,,,,,,,,,,,,,,,,,..,88.3068737571235,1520.31117904613,..,..,4734874,,,..,,..,..,..
MRT,2022,,,,,,,,,,,,,,,,,,,,,,,,..,102.025899125696,1576.75624107308,..,..,4875637,,,..,,..,..,..
MRT,2023,,,,,,,,,,,,,,,,,,,,,,,,..,91.4705715873539,1630.27171808744,..,..,5022441,,,..,,..,..,..
MRT,2024,,,,,,,,,,,,,,,,,,,,,,,,..,..,1666.29104198888,..,..,5169395,,,..,,..,..,..
MUS,1960,,,,,,,,,,,,,,,,,,590.0,590.0,684.0,MUS,MAS,1.53333333,,,,,,,,,,,,,
MUS,1961,,,,,,,,,,,,,,,,,,590.0,590.0,684.0,MUS,MAS,1.53333333,,,,,,,,,,,,,
MUS,1962,,,,,,,,,,,,,,,,,,590.0,590.0,684.0,MUS,MAS,1.53333333,,,,,,,,,,,,,
