iso2,year,avg_generality,avg_originality,avg_radicalness,avg_quality_index_4,avg_quality_index_6,breakthrough_count,patent_count,pct_breakthrough,iso3c
AN,1978,,0.428888888888889,0.3333333333333340,0.269720695207952,0.3434934298086500,0,2,0.0,ANT
AN,1979,0.18,0.4236550115946910,0.17721216691804900,0.27175790286084400,0.31028503730485400,0,8,0.0,ANT
AN,1980,0.18438208616780000,0.5230160316704620,0.16356312895528600,0.35987754476460100,0.3854008583529240,0,15,0.0,ANT
AN,1981,0.28801236923014000,0.5807943949875710,0.23287243091782800,0.3133329837612330,0.36210498903580000,1,13,0.07692307692307690,ANT
AN,1982,0.3834325396825400,0.5052306200201820,0.31560586928065700,0.23408356288391300,0.30092530541641900,0,17,0.0,ANT
AN,1983,0.18684692513197100,0.6253192659546240,0.23963390007854600,0.2820773001561020,0.34305686524185400,0,20,0.0,ANT
AN,1984,0.3460054479972860,0.658452585346936,0.1948686016995130,0.31984250007831700,0.3524116620274740,0,48,0.0,ANT
AN,1985,0.4032150262708510,0.6723061489741000,0.24310797548565300,0.29772289822614700,0.34748994651111500,1,29,0.034482758620689700,ANT
AN,1986,0.24147459918881100,0.6585926466194910,0.24733883644883700,0.3083196691142790,0.3426717200677610,0,35,0.0,ANT
AN,1987,0.2979705384168770,0.6468027849678040,0.25632481096817900,0.2760847774645750,0.3358209755040730,0,59,0.0,ANT
AN,1988,0.3483431021218010,0.6970897839607800,0.279051266614002,0.29084525441903300,0.34819487123205800,0,32,0.0,ANT
AN,1989,0.2855040669145890,0.604452193994905,0.2330358425231760,0.3152444616088840,0.36309183505251500,0,50,0.0,ANT
AN,1990,0.37706677349621400,0.6591571026313700,0.20883169384963800,0.2993894770763650,0.34044938333453800,0,59,0.0,ANT
AN,1991,0.2560716520959740,0.5734103433264410,0.2221382888403900,0.3320201202091140,0.3773133655582450,0,57,0.0,ANT
AN,1992,0.2904078231378010,0.5445626113908970,0.21568252988386000,0.2920250903779710,0.34317997761390500,1,57,0.017543859649122800,ANT
AN,1993,0.3184664083899110,0.658100840042232,0.23625644772118300,0.27872946577898100,0.3454515995465960,0,52,0.0,ANT
AN,1994,0.30993719180794000,0.6598315866957980,0.21274890410764600,0.25079056301608500,0.3281045314300930,0,44,0.0,ANT
AN,1995,0.36521912334678300,0.7057260063800490,0.30835550095729200,0.24925585103214100,0.316611970023955,0,55,0.0,ANT
AN,1996,0.4040586723410320,0.6944229899524570,0.3089585123776250,0.3034744643261600,0.3547445021578440,0,59,0.0,ANT
AN,1997,0.3523865241562310,0.6455324268639180,0.26883923793933600,0.26395155241075100,0.32494016251518500,0,81,0.0,ANT
AN,1998,0.3414509989148440,0.7144531038692610,0.25210478477623900,0.26884800111178400,0.3355701856797810,0,72,0.0,ANT
AN,1999,0.5147400168076980,0.7620024190728970,0.28781369806257800,0.2672292417954740,0.33842095597745900,0,74,0.0,ANT
AN,2000,0.44273658462571500,0.7058123050429160,0.30199172714920100,0.2833543836324120,0.3510244141376100,0,70,0.0,ANT
AN,2001,0.2962297169950230,0.758000929090239,0.28309222477854000,0.30733123192326900,0.3662677382469220,0,56,0.0,ANT
AN,2002,0.3037028463648840,0.7270627330107160,0.29493924765947500,0.27208388119488100,0.33178481220949200,0,63,0.0,ANT
AN,2003,0.33003930827636600,0.7608212553758660,0.35073686352469400,0.2542631911535590,0.34921865025255100,0,68,0.0,ANT
AN,2004,0.25617908522454000,0.6923894052376480,0.3371355557440230,0.21450797883976100,0.2985560146317960,0,65,0.0,ANT
AN,2005,0.31738214325081900,0.7368230974246840,0.3174574673417880,0.25231333967768600,0.3452256347363360,0,84,0.0,ANT
AN,2006,0.3472105223905400,0.7164386110245110,0.3152770567548270,0.25275981874563100,0.3476193814361500,0,83,0.0,ANT
AN,2007,0.4119283399588460,0.7359059082411290,0.3909733527831190,0.26259727401093900,0.3363785719999660,1,90,0.011111111111111100,ANT
AN,2008,0.3578875171467760,0.6911742891481280,0.39351153045369300,0.24479927578875300,0.31262100792752900,0,32,0.0,ANT
AN,2009,0.5519501133786850,0.7260900986033410,0.4838128592540360,0.4007041527683700,0.42964534349983400,0,17,0.0,ANT
AN,2010,0.43055555555555600,0.7685793126843850,0.4457513716724240,0.31682034456043800,0.36025068022544900,0,10,0.0,ANT
AN,2011,0.222222222222222,0.6985512157367490,0.33426594689836200,0.382794289044289,0.38920886120928,0,8,0.0,ANT
AN,2012,0.660246913580247,0.8295109059864670,0.4173911122655590,,,0,5,0.0,ANT
AN,2013,0.364088888888889,0.8809964115249640,0.6161512104870100,0.452301515151515,0.5830845333720440,0,6,0.0,ANT
