EventID,Date,Latitude,Longitude,Depth_km,Magnitude,Source
texnet2021ctka,2021-02-09,31.6637,-104.3679,7.4,1.6,TexNet
texnet2021ctjq,2021-02-09,31.6633,-104.3577,8.1,1.9,TexNet
texnet2021ctic,2021-02-09,32.0204,-103.7847,9.6,1.5,TexNet
texnet2021ctdw,2021-02-08,32.0444,-102.2886,9.5,1.8,TexNet
texnet2021ctcx,2021-02-08,31.6614,-104.3706,7.9,1.8,TexNet
texnet2021ctay,2021-02-08,31.6934,-104.3165,8.8,1.6,TexNet
texnet2021csxr,2021-02-08,31.9373,-102.3433,8.1,1.6,TexNet
texnet2021csvi,2021-02-08,31.6587,-104.3619,8.1,1.8,TexNet
texnet2021csuu,2021-02-08,31.7259,-104.3377,9,1.6,TexNet
texnet2021csqg,2021-02-08,31.6067,-104.0936,7.8,1.5,TexNet
texnet2021cspk,2021-02-08,31.677,-104.3718,8,2.3,TexNet
texnet2021csoz,2021-02-08,31.6642,-104.3652,7.6,2.1,TexNet
texnet2021csom,2021-02-08,31.614,-104.1055,7.7,1.6,TexNet
texnet2021csnb,2021-02-08,31.6587,-104.3609,8,1.9,TexNet
texnet2021csmw,2021-02-08,31.666,-104.3663,8.6,1.8,TexNet
texnet2021csmu,2021-02-08,31.6564,-104.3614,8.2,1.9,TexNet
texnet2021csmp,2021-02-08,31.6669,-104.376,7.7,3.9,TexNet
texnet2021cshw,2021-02-08,31.7268,-104.3442,7.5,1.6,TexNet
texnet2021cshm,2021-02-08,31.1738,-103.595,2.8,1.9,TexNet
texnet2021csgf,2021-02-08,31.7213,-104.3345,8.1,3.9,TexNet
texnet2021csfy,2021-02-08,31.6852,-104.3815,8.2,2.1,TexNet
texnet2021csfw,2021-02-08,31.6742,-104.375,7.3,1.9,TexNet
texnet2021csfu,2021-02-08,31.6754,-104.3763,8.3,3.4,TexNet
texnet2021csck,2021-02-08,31.0497,-103.2223,6.4,1.7,TexNet
texnet2021csce,2021-02-08,31.6551,-104.2559,8.7,2,TexNet
texnet2021csbz,2021-02-08,32.1176,-102.1493,8.1,1.3,TexNet
texnet2021csbx,2021-02-08,32.0682,-102.2886,8.6,0.2,TexNet
texnet2021csbk,2021-02-08,31.7278,-104.3356,8.3,1.7,TexNet
texnet2021csay,2021-02-08,32.0455,-103.7553,11.4,1.9,TexNet
texnet2021crzd,2021-02-08,31.6715,-104.375,8.7,1.4,TexNet
texnet2021crtc,2021-02-08,32.9068,-100.8931,6.9,1.8,TexNet
texnet2021crrv,2021-02-08,31.7235,-104.5521,7.4,2.1,TexNet
texnet2021crql,2021-02-08,31.6911,-104.1447,8.3,1.4,TexNet
texnet2021crkn,2021-02-07,31.6758,-104.4084,8.6,1.7,TexNet
texnet2021crjw,2021-02-07,32.0444,-102.2693,8.2,1.6,TexNet
texnet2021crjj,2021-02-07,31.7133,-104.5692,7.5,2.2,TexNet
texnet2021crhu,2021-02-07,31.6544,-104.4534,8,1.4,TexNet
texnet2021crhg,2021-02-07,31.7161,-104.5617,8.4,2.1,TexNet
texnet2021crfa,2021-02-07,32.9041,-100.8942,7.3,2.3,TexNet
texnet2021creo,2021-02-07,29.2368,-97.5562,6.4,3.2,TexNet
texnet2021crbw,2021-02-07,31.6667,-104.3997,8,2.7,TexNet
texnet2021crbq,2021-02-07,31.6681,-104.3992,7.9,2.6,TexNet
texnet2021cqyo,2021-02-07,31.6672,-104.3981,8.2,1.7,TexNet
texnet2021cqvt,2021-02-07,32.905,-100.8909,7.2,2.1,TexNet
texnet2021cqul,2021-02-07,31.6078,-104.2518,7.3,1.4,TexNet
texnet2021cqsi,2021-02-07,31.673,-104.417,9,1.3,TexNet
texnet2021cqqs,2021-02-07,32.1158,-102.1643,7.2,1.5,TexNet
texnet2021cqpo,2021-02-07,32.905,-100.8931,5.9,3.3,TexNet
texnet2021cqpn,2021-02-07,31.7262,-104.5618,7.6,1.6,TexNet
texnet2021cqni,2021-02-07,31.7227,-104.5424,8.2,1.5,TexNet
texnet2021cqmj,2021-02-07,31.7287,-104.5387,7.5,2.5,TexNet
texnet2021cqik,2021-02-07,31.7337,-104.5436,8.7,2,TexNet
texnet2021cpzk,2021-02-07,31.5228,-103.4444,6.6,1.6,TexNet
texnet2021cpsj,2021-02-07,31.6509,-104.2725,7.8,1.8,TexNet
texnet2021cprk,2021-02-07,31.7244,-104.5553,7.4,1.9,TexNet
texnet2021cpnm,2021-02-06,31.7254,-104.5446,8.8,1.8,TexNet
texnet2021cped,2021-02-06,31.6127,-103.9774,9.1,1.5,TexNet
texnet2021coxx,2021-02-06,31.971,-104.0352,7.1,1.8,TexNet
texnet2021coxw,2021-02-06,31.944,-104.0483,7,1.5,TexNet
texnet2021cowt,2021-02-06,31.6742,-104.3804,9.4,1,TexNet
texnet2021couz,2021-02-06,31.7234,-104.5693,8.4,1.7,TexNet
texnet2021coqs,2021-02-06,31.7219,-104.5262,7.6,1.4,TexNet
texnet2021coop,2021-02-06,32.4161,-101.7291,8.7,1.8,TexNet
texnet2021colh,2021-02-06,32.4261,-101.7409,9,2,TexNet
texnet2021coet,2021-02-06,31.6637,-104.5025,8.9,2.7,TexNet
texnet2021cnzm,2021-02-06,31.9455,-102.0357,13.3,0.8,TexNet
texnet2021cnyc,2021-02-06,31.7282,-104.5467,9.5,1.6,TexNet
texnet2021cnxr,2021-02-06,32.8427,-100.936,6.4,1.8,TexNet
texnet2021cnrw,2021-02-05,31.685,-104.4128,8,2.3,TexNet
texnet2021cnrt,2021-02-05,31.6695,-104.3975,8.8,1.9,TexNet
texnet2021cnro,2021-02-05,31.6044,-103.9968,8.5,1.9,TexNet
texnet2021cnpn,2021-02-05,31.6027,-103.9981,7.6,1.5,TexNet
texnet2021cnmg,2021-02-05,31.7288,-104.578,8.5,2,TexNet
texnet2021cnlo,2021-02-05,31.6984,-104.1512,7.2,1.9,TexNet
texnet2021cnkz,2021-02-05,31.7344,-104.5716,7.7,2.2,TexNet
texnet2021cnbb,2021-02-05,31.687,-104.5151,8.8,1.9,TexNet
texnet2021cmzb,2021-02-05,32.2934,-101.7934,8.6,1,TexNet
texnet2021cmxt,2021-02-05,31.6118,-104.1049,8.3,1.5,TexNet
texnet2021cmwg,2021-02-05,31.6961,-104.1506,7.6,1.7,TexNet
texnet2021cmtq,2021-02-05,31.9601,-102.3679,8,0.7,TexNet
texnet2021cmqh,2021-02-05,31.9308,-102.3229,6.3,0.7,TexNet
texnet2021cmfi,2021-02-05,31.6453,-104.3613,7.8,1.6,TexNet
texnet2021cmbs,2021-02-05,31.6544,-104.3059,8.1,1.6,TexNet
texnet2021cmaa,2021-02-05,31.6512,-104.2209,7.2,1.8,TexNet
texnet2021clym,2021-02-04,32.1048,-102.0935,8.5,1.6,TexNet
texnet2021clwd,2021-02-04,32.1085,-102.1085,9.1,1.2,TexNet
texnet2021clup,2021-02-04,31.6177,-104.1001,7.1,1.5,TexNet
texnet2021clmn,2021-02-04,31.733,-104.5134,7.9,1.5,TexNet
texnet2021clkj,2021-02-04,31.6669,-104.3738,8.2,1.9,TexNet
texnet2021clgh,2021-02-04,31.6511,-104.2305,8.2,2.3,TexNet
texnet2021clfl,2021-02-04,31.9748,-102.3379,8.8,1.3,TexNet
texnet2021ckwy,2021-02-04,31.6495,-104.5018,8.4,1.6,TexNet
texnet2021ckvd,2021-02-04,31.6337,-104.2175,7.8,1.7,TexNet
texnet2021ckkz,2021-02-04,31.6581,-104.3049,7.9,1.6,TexNet
texnet2021ckku,2021-02-04,31.667,-104.3448,8.1,2,TexNet
texnet2021ckjx,2021-02-04,31.6572,-104.3049,8.2,1.8,TexNet
texnet2021ckje,2021-02-04,31.9373,-102.3347,6.5,0.4,TexNet
texnet2021ckho,2021-02-04,31.7213,-104.3388,7.9,1.8,TexNet
texnet2021ckgs,2021-02-04,31.5265,-104.0945,8.4,1.7,TexNet
texnet2021cjvg,2021-02-03,31.6745,-104.4687,6.2,2.2,TexNet
texnet2021cjul,2021-02-03,31.7279,-104.5834,6.4,2.9,TexNet
texnet2021cjud,2021-02-03,31.7224,-104.579,7.4,2.2,TexNet
texnet2021cjtn,2021-02-03,31.6205,-104.1098,7.8,2,TexNet
texnet2021cjhu,2021-02-03,31.6772,-104.4708,6.3,1.7,TexNet
texnet2021cjft,2021-02-03,31.9812,-102.3175,7.9,1.1,TexNet
texnet2021cjce,2021-02-03,31.6985,-104.1415,7.8,1.6,TexNet
texnet2021cjcd,2021-02-03,31.6975,-104.1501,8.1,2.2,TexNet
texnet2021cjbg,2021-02-03,32.8427,-100.9338,6.5,1.9,TexNet
texnet2021ciyc,2021-02-03,31.6822,-104.4117,7.6,2.4,TexNet
texnet2021cisv,2021-02-03,31.6614,-104.3652,8.4,2,TexNet
texnet2021cicw,2021-02-02,31.5412,-103.4422,2.7,1.7,TexNet
texnet2021cicu,2021-02-02,31.714,-104.3333,8.6,2,TexNet
texnet2021cict,2021-02-02,31.6948,-104.3213,8.2,1.8,TexNet
texnet2021cibk,2021-02-02,31.6339,-104.196,6.3,1.9,TexNet
texnet2021chwf,2021-02-02,31.689,-104.1996,8,1.6,TexNet
texnet2021chnk,2021-02-02,31.725,-104.3399,8.3,2.2,TexNet
texnet2021chiv,2021-02-02,31.6627,-104.5164,9,1.9,TexNet
texnet2021chej,2021-02-02,31.6786,-104.4138,8.4,2.3,TexNet
texnet2021chcq,2021-02-02,31.94,-102.0314,13.4,1.2,TexNet
texnet2021chbj,2021-02-02,31.6687,-104.5063,8.8,2.1,TexNet
texnet2021chbg,2021-02-02,31.381,-103.4738,3.7,1.6,TexNet
texnet2021chap,2021-02-02,31.6787,-104.3912,8.5,1.9,TexNet
texnet2021cgzv,2021-02-02,31.632,-104.3184,7.3,1.7,TexNet
texnet2021cgtl,2021-02-02,31.6891,-104.177,8.7,1.9,TexNet
texnet2021cgsd,2021-02-02,31.6737,-104.4829,7.4,3,TexNet
texnet2021cgku,2021-02-01,31.4301,-103.8531,6.5,1.6,TexNet
texnet2021cgjo,2021-02-01,31.9583,-102.3679,8.2,1.3,TexNet
texnet2021cghq,2021-02-01,31.6125,-104.0998,8.2,1.9,TexNet
texnet2021cgax,2021-02-01,31.5867,-104.2484,7.5,1.7,TexNet
texnet2021cgaq,2021-02-01,32.2897,-101.7913,8.8,1.3,TexNet
texnet2021cfys,2021-02-01,29.1868,-97.6034,6.9,1.9,TexNet
texnet2021cfvm,2021-02-01,31.6779,-104.406,8.3,2.5,TexNet
texnet2021cfve,2021-02-01,31.6752,-104.3989,7.3,3.7,TexNet
texnet2021cfqn,2021-02-01,31.4371,-103.6048,4.7,1.7,TexNet
texnet2021cfiv,2021-02-01,31.6781,-104.4068,8.1,2.1,TexNet
texnet2021cfid,2021-02-01,31.6181,-104.3863,7.9,2.1,TexNet
texnet2021cfgg,2021-02-01,31.6823,-104.4074,7.7,1.5,TexNet
texnet2021cfdj,2021-02-01,32.1048,-102.085,7.7,0.4,TexNet
texnet2021cfdb,2021-02-01,32.1103,-102.1128,9.1,0.8,TexNet
texnet2021cfcs,2021-02-01,32.1085,-102.1085,9.3,2.2,TexNet
texnet2021cfag,2021-02-01,32.9425,-100.922,4.9,3,TexNet
texnet2021cezl,2021-02-01,31.6089,-104.2238,7.3,2,TexNet
texnet2021cewx,2021-02-01,32.1075,-102.1096,8.9,1.2,TexNet
texnet2021cewv,2021-02-01,31.5923,-104.2247,8.6,1.6,TexNet
texnet2021cewb,2021-02-01,32.1057,-102.1032,8.4,2.9,TexNet
texnet2021ceso,2021-02-01,31.6735,-104.3839,7.4,3.1,TexNet
texnet2021cerk,2021-02-01,31.9418,-102.3358,7.2,0.7,TexNet
texnet2021ceqi,2021-01-31,31.667,-104.4847,7.6,2.3,TexNet
texnet2021cejq,2021-01-31,31.6925,-104.3848,8.4,2,TexNet
texnet2021cejb,2021-01-31,31.9244,-102.0153,6.5,2.3,TexNet
texnet2021cehf,2021-01-31,31.692,-104.1404,7.7,1.8,TexNet
texnet2021cehe,2021-01-31,31.6994,-104.1372,7.9,1.7,TexNet
texnet2021ceed,2021-01-31,31.657,-104.4782,9,1.5,TexNet
texnet2021ceck,2021-01-31,31.5751,-104.1816,7.2,1.5,TexNet
texnet2021cebp,2021-01-31,31.6957,-104.1393,8.2,2,TexNet
texnet2021ceae,2021-01-31,31.607,-104.3862,7.3,1.4,TexNet
texnet2021cdsx,2021-01-31,31.6476,-104.2946,7.6,1.7,TexNet
texnet2021cdmm,2021-01-31,31.6563,-104.2995,8.1,1.9,TexNet
texnet2021cdlv,2021-01-31,31.6623,-104.2016,7.8,1.5,TexNet
texnet2021cddq,2021-01-31,32.1286,-102.1964,7.9,0.8,TexNet
texnet2021cdct,2021-01-31,32.1295,-102.1954,8.5,1.1,TexNet
texnet2021cday,2021-01-31,30.4678,-104.16,5,1.4,TexNet
texnet2021cczr,2021-01-31,31.682,-104.3853,7.4,1.7,TexNet
texnet2021ccvm,2021-01-31,31.6106,-104.103,8.4,2.1,TexNet
texnet2021ccvd,2021-01-31,32.2714,-101.7999,8.5,1,TexNet
texnet2021cctn,2021-01-30,31.6797,-104.3858,7.3,2.6,TexNet
texnet2021ccss,2021-01-30,31.6683,-104.3946,7.9,2.7,TexNet
texnet2021ccqx,2021-01-30,31.6967,-104.1318,8.6,1.9,TexNet
texnet2021ccnc,2021-01-30,31.6486,-104.3618,7.3,1.7,TexNet
texnet2021ccdj,2021-01-30,31.6909,-104.4947,8.7,1.6,TexNet
texnet2021ccbw,2021-01-30,31.6659,-104.3781,8.3,1.5,TexNet
texnet2021ccbn,2021-01-30,32.1066,-102.1064,8.3,1.5,TexNet
texnet2021ccaa,2021-01-30,31.6171,-104.3928,7.2,2.2,TexNet
texnet2021cbvj,2021-01-30,31.6868,-104.4171,7.1,2,TexNet
texnet2021cbta,2021-01-30,31.6889,-104.3859,8.5,1.8,TexNet
texnet2021cbrt,2021-01-30,31.6758,-104.3839,7.9,3.5,TexNet
texnet2021cbro,2021-01-30,31.687,-104.3912,8,2.5,TexNet
texnet2021cbqf,2021-01-30,31.6769,-104.3825,8.6,1.6,TexNet
texnet2021cbqd,2021-01-30,31.6797,-104.3826,8,1.5,TexNet
texnet2021cbpv,2021-01-30,31.6089,-104.2206,7.3,1.8,TexNet
texnet2021cbnx,2021-01-30,31.6833,-104.388,8,2.6,TexNet
texnet2021cbll,2021-01-30,31.6751,-104.3847,7.3,2.5,TexNet
texnet2021cbiq,2021-01-30,31.7209,-104.5294,8.2,1.8,TexNet
texnet2021cbcv,2021-01-30,31.585,-104.2139,7.3,1.8,TexNet
texnet2021cbcf,2021-01-30,31.5878,-104.2107,7.3,1.9,TexNet
texnet2021cazz,2021-01-30,31.5842,-104.2096,7.3,1.7,TexNet
texnet2021cazy,2021-01-30,32.1112,-102.1996,9.6,0.9,TexNet
texnet2021cass,2021-01-29,31.6725,-104.4196,8,1.5,TexNet
texnet2021casl,2021-01-29,31.561,-104.1423,7.2,1.7,TexNet
texnet2021caor,2021-01-29,31.1843,-103.2906,3.8,2.1,TexNet
texnet2021cakn,2021-01-29,31.6048,-103.9973,8.2,2.4,TexNet
texnet2021cajc,2021-01-29,31.7297,-104.5866,7.4,1.9,TexNet
texnet2021caiy,2021-01-29,31.7288,-104.578,8.4,1.6,TexNet
texnet2021cagw,2021-01-29,31.6587,-104.49,8.6,1.5,TexNet
texnet2021cafw,2021-01-29,31.7125,-104.5487,8.5,1.5,TexNet
texnet2021caez,2021-01-29,31.6122,-104.1065,7.6,1.8,TexNet
texnet2021caes,2021-01-29,31.4198,-103.1799,4.9,1.8,TexNet
texnet2021caap,2021-01-29,31.6754,-104.4121,8.8,1.4,TexNet
texnet2021bzzp,2021-01-29,31.6152,-104.1057,7.4,1.8,TexNet
texnet2021bzsl,2021-01-29,31.0918,-103.2657,4.5,2.5,TexNet
texnet2021bzro,2021-01-29,31.6722,-104.4051,8.8,1.6,TexNet
texnet2021bzqz,2021-01-29,31.6567,-104.5115,9.3,1.8,TexNet
texnet2021bzhw,2021-01-29,31.7227,-104.5391,7.3,1.9,TexNet
texnet2021bzho,2021-01-29,31.5709,-103.7772,5.5,1.7,TexNet
texnet2021bzhn,2021-01-29,31.6692,-104.2011,5.3,1.1,TexNet
texnet2021bzaq,2021-01-28,31.9272,-102.3036,7.5,1.8,TexNet
texnet2021byyl,2021-01-28,31.689,-104.4925,7.4,1.9,TexNet
texnet2021byyc,2021-01-28,31.6509,-104.5502,10.1,1.5,TexNet
texnet2021byum,2021-01-28,31.929,-102.3079,7.9,2.7,TexNet
texnet2021byuj,2021-01-28,31.929,-102.3036,7.8,2.6,TexNet
texnet2021byri,2021-01-28,32.7475,-97.2617,4.8,1.5,TexNet
texnet2021bypq,2021-01-28,31.5577,-104.1632,7.5,0.7,TexNet
texnet2021byoy,2021-01-28,31.6649,-104.5267,8.4,2.4,TexNet
texnet2021bymy,2021-01-28,32.515,-101.2211,5.5,1.7,TexNet
texnet2021bykp,2021-01-28,31.6569,-104.4868,8.8,1.4,TexNet
texnet2021byki,2021-01-28,31.6135,-104.382,7.3,1.5,TexNet
texnet2021byjd,2021-01-28,31.7236,-104.5456,8.5,1.7,TexNet
texnet2021byif,2021-01-28,31.6528,-104.5438,9.9,1.7,TexNet
texnet2021byea,2021-01-28,32.1231,-102.1643,9,0.9,TexNet
texnet2021byao,2021-01-28,31.6849,-104.4246,7.4,1.6,TexNet
texnet2021byaa,2021-01-28,31.6681,-104.5273,8,1.9,TexNet
texnet2021bxyr,2021-01-28,31.9785,-102.3272,7.8,1,TexNet
texnet2021bxsn,2021-01-28,31.6799,-104.424,8.1,1.5,TexNet
texnet2021bxrr,2021-01-28,31.3632,-103.0951,4.6,1.6,TexNet
texnet2021bxlj,2021-01-28,31.0895,-103.342,3.9,1.9,TexNet
texnet2021bxeu,2021-01-27,31.6239,-104.3369,8,2.6,TexNet
texnet2021bxej,2021-01-27,31.6854,-104.4914,9.2,1.5,TexNet
texnet2021bxbt,2021-01-27,31.6872,-104.4882,7.4,1.7,TexNet
texnet2021bwzy,2021-01-27,31.6838,-104.4873,8,3,TexNet
texnet2021bwxt,2021-01-27,31.6966,-104.317,7.9,2,TexNet
texnet2021bwxg,2021-01-27,31.698,-104.3219,8.3,1.5,TexNet
texnet2021bwwc,2021-01-27,31.683,-104.5635,5.7,1.2,TexNet
texnet2021bwvw,2021-01-27,31.6867,-104.4952,8.7,1.5,TexNet
texnet2021bwuw,2021-01-27,31.6546,-104.3549,8,2.3,TexNet
texnet2021bwsn,2021-01-27,31.9547,-102.3701,8.8,1.3,TexNet
texnet2021bwlf,2021-01-27,31.6567,-104.4849,7.5,2.3,TexNet
texnet2021bwhb,2021-01-27,31.6125,-103.9691,8.7,1.6,TexNet
texnet2021bwep,2021-01-27,28.5771,-98.8984,5.5,1.8,TexNet
texnet2021bvzx,2021-01-27,31.6902,-104.3213,7.5,1.6,TexNet
texnet2021bvzs,2021-01-27,31.6759,-104.4008,7.7,1.5,TexNet
texnet2021bvvg,2021-01-27,31.6624,-104.4858,8.2,1.7,TexNet
texnet2021bvpz,2021-01-27,31.6679,-104.4901,7.8,2.3,TexNet
texnet2021bvpr,2021-01-27,31.6141,-104.3675,8.8,1.7,TexNet
texnet2021bvoa,2021-01-27,31.6154,-104.3659,8.5,1.5,TexNet
texnet2021bvak,2021-01-26,31.6429,-104.2326,7.7,1.8,TexNet
texnet2021buwr,2021-01-26,31.5495,-104.1524,8.4,1.7,TexNet
texnet2021butm,2021-01-26,31.9382,-102.3401,8.8,1.3,TexNet
texnet2021buka,2021-01-26,31.3861,-103.4808,4.2,1.4,TexNet
texnet2021bugl,2021-01-26,31.7003,-104.1447,7.7,2,TexNet
texnet2021btyu,2021-01-26,31.6445,-104.4285,8.3,1.6,TexNet
texnet2021btxn,2021-01-26,31.7049,-104.148,8.4,1.6,TexNet
texnet2021btsu,2021-01-26,31.6099,-104.1071,8.9,1.9,TexNet
texnet2021btsj,2021-01-26,31.2813,-103.4943,5.1,1.8,TexNet
texnet2021btlq,2021-01-25,32.7548,-100.6058,13.3,1.6,TexNet
texnet2021btgv,2021-01-25,31.6713,-104.404,8.9,1.5,TexNet
texnet2021bsys,2021-01-25,31.5995,-103.9986,9.3,3,TexNet
texnet2021bsnt,2021-01-25,31.692,-104.3181,8.1,1.4,TexNet
texnet2021bsnr,2021-01-25,31.695,-104.3173,8,1.7,TexNet
texnet2021bslp,2021-01-25,31.9501,-102.3711,9.3,1,TexNet
texnet2021bslk,2021-01-25,31.9547,-102.3679,9.3,1.3,TexNet
texnet2021bskl,2021-01-25,31.6713,-104.4051,9.3,1.5,TexNet
texnet2021bshm,2021-01-25,31.6893,-104.3148,8.2,1.6,TexNet
texnet2021bscu,2021-01-25,31.6,-103.9965,9.6,1.9,TexNet
texnet2021bscr,2021-01-25,31.3578,-103.458,4.5,1.9,TexNet
texnet2021bsaw,2021-01-25,32.1213,-102.1836,8.1,1.2,TexNet
texnet2021bsaa,2021-01-25,31.7035,-104.1421,7.8,2.5,TexNet
texnet2021brze,2021-01-25,31.6982,-104.1461,7.1,1.5,TexNet
texnet2021bryz,2021-01-25,31.7067,-104.1426,8,1.7,TexNet
texnet2021brtn,2021-01-24,32.1176,-102.1471,8.1,2.1,TexNet
texnet2021brsv,2021-01-24,31.7003,-104.1469,8.6,1.9,TexNet
texnet2021brrt,2021-01-24,31.6827,-104.4122,8.4,1.9,TexNet
texnet2021brpz,2021-01-24,31.2779,-103.5182,5.7,1.9,TexNet
texnet2021briq,2021-01-24,31.6452,-104.3015,8,1.5,TexNet
texnet2021brib,2021-01-24,31.9684,-102.384,7.6,1.2,TexNet
texnet2021brhv,2021-01-24,31.7021,-104.1512,7.9,1.4,TexNet
texnet2021brhm,2021-01-24,31.7012,-104.1512,7.4,1.6,TexNet
texnet2021brgs,2021-01-24,31.6673,-104.5068,8.8,2,TexNet
texnet2021brdm,2021-01-24,31.6965,-104.1716,8.1,1.6,TexNet
texnet2021bqys,2021-01-24,31.6648,-104.5396,9.3,2.8,TexNet
texnet2021bqyr,2021-01-24,31.6665,-104.5558,10.8,1.5,TexNet
texnet2021bqxj,2021-01-24,31.7037,-104.1434,8.9,2.5,TexNet
texnet2021bqxe,2021-01-24,32.0444,-102.2693,7.9,0.5,TexNet
texnet2021bqvf,2021-01-24,31.7226,-104.551,8.7,1.9,TexNet
texnet2021bqpe,2021-01-24,31.7227,-104.5456,7.7,2,TexNet
texnet2021bqoa,2021-01-24,31.7171,-104.5477,7.9,1.6,TexNet
texnet2021bqno,2021-01-24,31.7107,-104.5487,8.6,2,TexNet
texnet2021bqlg,2021-01-24,31.7003,-104.1437,7.1,1.6,TexNet
texnet2021bqku,2021-01-24,31.6994,-104.1469,7.4,1.8,TexNet
texnet2021bqjm,2021-01-24,31.6927,-104.3156,7.5,2,TexNet
texnet2021bqjj,2021-01-24,31.6982,-104.145,7.6,1.6,TexNet
texnet2021bpwl,2021-01-23,31.686,-104.3186,8,2,TexNet
texnet2021bpsu,2021-01-23,31.685,-104.4095,7.4,2.4,TexNet
texnet2021bpjc,2021-01-23,31.5823,-104.2118,7.3,2,TexNet
texnet2021bphx,2021-01-23,31.6803,-104.4289,8.1,1.6,TexNet
texnet2021bpgd,2021-01-23,31.6034,-104.2184,7.4,1.5,TexNet
texnet2021bpfl,2021-01-23,31.0665,-103.3212,5.8,2.3,TexNet
texnet2021bpfe,2021-01-23,31.9766,-102.3015,8.7,0.8,TexNet
texnet2021bpdi,2021-01-23,31.7088,-104.1413,8.7,2,TexNet
texnet2021bozi,2021-01-23,32.8464,-100.9338,7.4,1.7,TexNet
texnet2021boyk,2021-01-23,31.929,-102.3208,6.2,0.5,TexNet
texnet2021boxh,2021-01-23,32.8445,-100.9381,1.8,2,TexNet
texnet2021bojm,2021-01-23,31.6526,-104.3027,7.8,1.8,TexNet
texnet2021boif,2021-01-23,31.6554,-104.2952,8.4,1.8,TexNet
texnet2021bogy,2021-01-23,31.6489,-104.3005,8.1,1.7,TexNet
texnet2021bnyi,2021-01-22,31.6476,-104.2881,8.6,2,TexNet
texnet2021bnxh,2021-01-22,31.6471,-104.2972,7.6,1.7,TexNet
texnet2021bnuj,2021-01-22,31.6744,-104.4175,8.5,1.7,TexNet
texnet2021bnub,2021-01-22,31.661,-104.4298,7.6,2.1,TexNet
texnet2021bnsz,2021-01-22,31.5969,-104.228,7.8,1.5,TexNet
texnet2021bnrj,2021-01-22,32.1249,-102.1771,9.3,1.1,TexNet
texnet2021bnpq,2021-01-22,31.7088,-104.5552,9,1.5,TexNet
texnet2021bnpe,2021-01-22,31.6429,-104.2337,8.4,1.5,TexNet
texnet2021bnpa,2021-01-22,31.6475,-104.2316,8.9,2.1,TexNet
texnet2021bnoy,2021-01-22,31.6419,-104.2488,8.4,1.7,TexNet
texnet2021bnnn,2021-01-22,31.6099,-104.2163,7.5,1.6,TexNet
texnet2021bnjw,2021-01-22,31.6609,-104.5143,8.8,2.2,TexNet
texnet2021bnen,2021-01-22,31.4301,-103.852,6.5,2,TexNet
texnet2021bndp,2021-01-22,31.641,-104.2337,8.6,1.5,TexNet
texnet2021bncx,2021-01-22,31.1908,-103.4997,2.2,1.6,TexNet
texnet2021bmzz,2021-01-22,31.6062,-104.2216,7.3,1.7,TexNet
texnet2021bmwc,2021-01-22,31.7204,-104.3409,7.8,1.7,TexNet
texnet2021bmwb,2021-01-22,31.6585,-104.3835,7,0.9,TexNet
texnet2021bmuc,2021-01-22,31.6504,-104.3565,7.7,1.6,TexNet
texnet2021bmsy,2021-01-22,31.6579,-104.3318,8.5,1.8,TexNet
texnet2021bmqi,2021-01-22,31.6632,-104.3684,8.6,2.3,TexNet
texnet2021bmoe,2021-01-22,31.9592,-102.369,8.1,0.8,TexNet
texnet2021bmod,2021-01-22,31.6484,-104.237,7.8,1.6,TexNet
texnet2021bmoc,2021-01-22,31.6347,-104.2089,7.7,1.5,TexNet
texnet2021bmnh,2021-01-22,31.6429,-104.2348,7.2,1.4,TexNet
texnet2021bmmg,2021-01-22,31.6438,-104.2326,8.4,2,TexNet
texnet2021bmlv,2021-01-22,31.6697,-104.3588,8.2,1.9,TexNet
texnet2021bmlj,2021-01-22,31.6337,-104.2272,7.2,1.9,TexNet
texnet2021bmkd,2021-01-22,31.9766,-102.3079,9.2,1.2,TexNet
texnet2021bmbt,2021-01-21,31.182,-103.4912,3.7,2.2,TexNet
texnet2021blxb,2021-01-21,31.5823,-104.2182,8.6,1.5,TexNet
texnet2021blvw,2021-01-21,31.6479,-104.2386,7.5,2.1,TexNet
texnet2021blsn,2021-01-21,31.6549,-104.2946,8.8,2.1,TexNet
texnet2021blpl,2021-01-21,31.6123,-104.0936,8.5,1.1,TexNet
texnet2021blnd,2021-01-21,31.9308,-102.3143,7.5,1.1,TexNet
texnet2021blnc,2021-01-21,31.6651,-104.3598,8.6,1.6,TexNet
texnet2021blma,2021-01-21,31.6624,-104.4933,7.7,1.6,TexNet
texnet2021bljk,2021-01-21,31.6517,-104.2962,8.1,1.7,TexNet
texnet2021blfd,2021-01-21,32.1762,-102.1557,7,1.4,TexNet
texnet2021bleo,2021-01-21,31.6437,-104.2466,8.1,1.5,TexNet
texnet2021blbr,2021-01-21,31.421,-103.571,4.2,1.8,TexNet
texnet2021bkxc,2021-01-21,30.9396,-103.1994,4.9,1.5,TexNet
texnet2021bkwh,2021-01-21,31.9785,-102.3336,7.9,1,TexNet
texnet2021bktw,2021-01-21,31.4091,-103.5694,3.4,1.5,TexNet
texnet2021bksc,2021-01-21,31.4354,-103.8647,5.7,1.7,TexNet
texnet2021bkrq,2021-01-21,31.6511,-104.2359,8.4,1.7,TexNet
texnet2021bkoz,2021-01-21,31.6159,-104.1012,8.1,1.8,TexNet
